product_id,product_name,category,product_url,image_id,image_position,image_url,original_alt,alt_exists,crawl_date
5052626,하루 건강견과 Excellent 500g (20gX25봉),fruits_nuts_rice,https://www.kurly.com/goods/5052626,55,1,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1637924326883l0.jpeg,상품-대표-이미지 1,1,2026-09-22T23:06:13+09:00
5052626,하루 건강견과 Excellent 500g (20gX25봉),fruits_nuts_rice,https://www.kurly.com/goods/5052626,56,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20200611/gv40000100410_1.jpg,,0,2026-09-22T23:06:13+09:00
1001234463,스테비아 대추방울토마토 1kg,fruits_nuts_rice,https://www.kurly.com/goods/1001234463,57,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/b48c57af-d045-41cf-8d00-3641ff5dd514.jpg,상품-대표-이미지 1,1,2026-09-22T23:06:23+09:00
1001234463,스테비아 대추방울토마토 1kg,fruits_nuts_rice,https://www.kurly.com/goods/1001234463,58,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/f7af5b51-cbdd-4846-bffe-9aa43bbe0977.jpg,,0,2026-09-22T23:06:23+09:00
5038123,유명산지 거봉 포도 450g (1송이),fruits_nuts_rice,https://www.kurly.com/goods/5038123,59,1,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1563777423511l0.jpg,상품-대표-이미지 1,1,2026-09-22T23:06:34+09:00
5038123,유명산지 거봉 포도 450g (1송이),fruits_nuts_rice,https://www.kurly.com/goods/5038123,60,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20190722/gv00000056446_1.jpg,,0,2026-09-22T23:06:34+09:00
5068728,[귤림원] 당도선별 GAP 하우스 감귤 500g,fruits_nuts_rice,https://www.kurly.com/goods/5068728,61,1,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1653038881250l0.jpeg,상품-대표-이미지 1,1,2026-09-22T23:06:45+09:00
5068728,[귤림원] 당도선별 GAP 하우스 감귤 500g,fruits_nuts_rice,https://www.kurly.com/goods/5068728,62,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/c579c4fd-2040-49e9-aa7d-779726f489ec.jpg,,0,2026-09-22T23:06:45+09:00
1000032485,[자연원] 냉동 블루베리 1.5kg (미국산),fruits_nuts_rice,https://www.kurly.com/goods/1000032485,63,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a9df036d-b811-43fb-91f3-bf013b876bf1.jpg,상품-대표-이미지 1,1,2026-09-22T23:06:57+09:00
1000032485,[자연원] 냉동 블루베리 1.5kg (미국산),fruits_nuts_rice,https://www.kurly.com/goods/1000032485,64,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220901/gv40000419199_1.jpg,,0,2026-09-22T23:06:57+09:00
1001303421,14brix이상 못생겨도 맛있는 사과 1.5kg,fruits_nuts_rice,https://www.kurly.com/goods/1001303421,65,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/23c7db76-e199-40ca-858c-719b15ae5513.jpg,상품-대표-이미지 1,1,2026-09-22T23:07:07+09:00
1001303421,14brix이상 못생겨도 맛있는 사과 1.5kg,fruits_nuts_rice,https://www.kurly.com/goods/1001303421,66,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/63fe095d-e268-4c9a-9fcb-f0c74dd0af89.jpg,,0,2026-09-22T23:07:07+09:00
